id,title,original_title,original_language,overview,budget,revenue,runtime,release_date,genres,popularity,vote_average,vote_count
31073,West Bank Story,West Bank Story,en,"A musical comedy set in the fast-paced, fast-food world of competing falafel stands in the West Bank... David, an Israeli soldier, falls in love with the beautiful Palestinian cashier, Fatima, despite the animosity between their families' dueling restaurants. Can the couple's love withstand a 2000 year old conflict and their families' desire to control the future of the chic pea in the Middle East?",0.0,0.0,21.0,2005-01-01,"['Comedy', 'Music']",0.452072,4.8,3.0
25716,Crows Zero II,クローズ ZERO II,ja,"Genji and his victorious G.P.S. alliance find themselves facing down a new challenge by the students of Hosen Academy, feared by everyone as 'The Army of Killers.' The two schools, in fact, have a history of bad blood between them. And the simmering embers of hatred are about to flare up again, burning away any last remnants of the truce they had so rigorously observed until now.",0.0,0.0,133.0,2009-04-11,"['Action', 'Comedy', 'Thriller']",4.668907,7.3,42.0
21948,Rolling Thunder,Rolling Thunder,en,"A Vietnam veteran, Charles Rane, returns home after years in a POW camp and is treated as a hero. When thugs invade his home to steal the silver coins he received for his service, they mangle his hand and leave him and his family for dead. Rane survives and becomes obsessed with getting revenge. Aided by his loyal friend Johnny Vohden, Rane, now wielding a hook for a hand, sets out on his mission of vengeance.",5000000.0,0.0,95.0,1977-10-14,"['Action', 'Crime', 'Drama', 'Thriller']",4.721308,6.7,48.0
316152,Free State of Jones,Free State of Jones,en,"In 1863, Mississippi farmer Newt Knight serves as a medic for the Confederate Army. Opposed to slavery, Knight would rather help the wounded than fight the Union. After his nephew dies in battle, Newt returns home to Jones County to safeguard his family but is soon branded an outlaw deserter. Forced to flee, he finds refuge with a group of runaway slaves hiding out in the swamps. Forging an alliance with the slaves and other farmers, Knight leads a rebellion that would forever change history.",50000000.0,25035950.0,139.0,2016-06-24,"['War', 'Action', 'Drama', 'History', 'Thriller']",10.223582,6.6,439.0
14612,Candleshoe,Candleshoe,en,"Candleshoe is a 1977 Walt Disney Productions live action movie based on the Michael Innes novel Christmas at Candleshoe and starring Jodie Foster, Helen Hayes in her last screen appearance, David Niven and Leo McKern.",0.0,0.0,101.0,1977-12-16,['Family'],2.69658,7.0,28.0
128044,Hotel Magnezit,Hotel Magnezit,hu,film by Béla Tarr,0.0,0.0,10.0,1978-01-01,[],0.02158,5.0,2.0
72785,The Flight of the Eagle,Ingenjör Andrées luftfärd,sv,"The Swedish 19th century engineer S. A. Andrée sets out to become the first man on the north pole. His idea is to launch a polar expedition using a hydrogen balloon, together with two friends. The balloon, ""The Eagle"", takes off from Svalbard in 1897, but the three men are not heard of again.",0.0,0.0,134.0,1982-08-26,[],0.001393,6.5,4.0
41012,Dollybirds,Csinibaba,hu,"The movie is set in the actual ""Ki Mit Tud?"" talent contest in 1962. In reality the contest in dance music category was won by an army brass band. ""Omega"" which later became one of the most successful Hungarian rock bands came out in the second place.",0.0,0.0,100.0,1997-02-20,"['Comedy', 'Music']",0.146763,6.4,4.0
16299,The Stupids,The Stupids,en,"An incredibly dull-witted family unknowingly stumble upon an illegal weapons deal while on the trail of their ""stolen"" garbage.",0.0,0.0,94.0,1996-08-30,"['Comedy', 'Family']",1.751457,4.2,22.0
77887,Hawaiian Vacation,Hawaiian Vacation,en,The toys throw Ken and Barbie a Hawaiian vacation in Bonnie's room.,0.0,0.0,6.0,2011-06-16,"['Animation', 'Family']",11.315849,6.9,151.0
46740,Monty Python's Fliegender Zirkus,Monty Python's Fliegender Zirkus,en,"It is essentially the same concept as an English Monty Python's episode, but in German. The paintings by Albrecht Dürer, fall victim to silly animations. Little Red Riding Hood shows up too. A number of familiar sketches, including the Lumberjack song, all in German.",0.0,0.0,90.0,1971-01-01,['Comedy'],0.140018,7.8,6.0
147,The 400 Blows,Les Quatre Cents Coups,fr,"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",0.0,0.0,94.0,1959-05-04,['Drama'],7.268688,8.0,363.0
116327,How to Make a Monster,How to Make a Monster,en,"When master monster make-up man Pete Dumond is fired by the new bosses of American International studios, he uses his creations to exact revenge.",0.0,0.0,73.0,1958-07-01,"['Horror', 'Science Fiction']",0.525931,5.2,5.0
7451,xXx,xXx,en,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",70000000.0,277448382.0,124.0,2002-08-09,"['Action', 'Adventure', 'Thriller']",12.722381,5.8,1454.0
206822,No Nukes,No Nukes,en,Rock concert to protest nuclear arms.,0.0,0.0,103.0,1980-07-18,"['Documentary', 'Music']",0.035472,0.0,0.0
2666,Dark City,Dark City,en,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",27000000.0,27200316.0,100.0,1998-02-27,"['Mystery', 'Science Fiction']",12.851984,7.2,838.0
17367,Belle Toujours,Belle Toujours,fr,"38 years after the events in the Luis Buñuel classic Belle du jour, Henri Husson thinks he sees Séverine one night at a concert. He follows her and makes her face her past and then takes a slow revenge on her.",0.0,0.0,70.0,2006-09-08,"['Music', 'Drama']",0.673026,6.2,5.0
23817,The Big Bad Swim,The Big Bad Swim,en,"An adult swim class sets the stage for this sexually charged comedy-drama about love, loss, and second chances. Three strangers -- inextricably connected through personal heartbreak -- find themselves entering deep water as they learn that life isn't always about diving right in -- it's about getting your feet wet once in awhile.",0.0,0.0,96.0,2006-01-01,"['Comedy', 'Drama']",1.231994,6.1,6.0
42252,The Missouri Breaks,The Missouri Breaks,en,"Tom Logan is a horse thief. Rancher David Braxton has horses, and a daughter, worth stealing. But Braxton has just hired Lee Clayton, an infamous ""regulator"", to hunt down the horse thieves; one at a time.",0.0,0.0,126.0,1976-05-19,"['Drama', 'Western']",2.615078,6.2,41.0
28963,The Thief of Bagdad,The Thief of Bagdad,en,A recalcitrant thief vies with a duplicitous Mongol ruler for the hand of a beautiful princess.,1135654.0,1213880.0,149.0,1924-03-18,"['Action', 'Adventure', 'Drama', 'Family', 'Fantasy']",3.878515,7.4,37.0
279254,Ghost in the Shell Arise - Border 4: Ghost Stands Alone,攻殻機動隊ARISE border : 4 Ghost Stands Alone,ja,"The upcoming installment's story takes place amidst signs of postwar reconstruction in the winter of 2028. Tensions are rising in New Port City as demonstrations are held concerning the interests of foreign cartels. This leads to a shooting incident involving riot police. It all started with a cyberbrain infection released by the terrorist ""Fire Starter."" An independent offensive unit led by Makoto Kusanagi entrusts the suppression of the situation to their ghosts and aims for their own justice. Below the surface of the incident, lies the ""tin girl"" Emma and the ""scarecrow man"" Burinda Junior. As Kusanagi deals with the incident, she draws near to what those two ghosts were seeking.",0.0,0.0,59.0,2014-09-06,"['Action', 'Animation', 'Science Fiction']",3.783372,6.9,32.0
141241,15,15,ro,A love story that happens in the background Revolution in Timișoara.,0.0,28.0,95.0,2005-10-21,[],0.03856,8.0,1.0
459,Sissi: The Fateful Years of an Empress,Sissi - Schicksalsjahre einer Kaiserin,de,After a wonderful time in Hungary Sissi falls extremely ill and must retreat to a Mediterranean climate to rest. The young empress’ mother takes her from Austria to recover in Madeira.,0.0,0.0,109.0,1957-12-18,"['Romance', 'Drama']",10.256081,7.1,77.0
255511,Rue de l'Estrapade,Rue de l'Estrapade,fr,"While Henri Laurent speeds along on the racing circuits, his pretty wife Françoise goes from luxury boutique to luxury boutique with her best friend Denise. One day, Denise lets her know that Henri has a lover. Outraged, Françoise moves out of marital home and rents a maids' room in Rue de l'Estrapade. Henri tries to get his wife back but Françoise does not listen. She even looks for a job in a prêt-à-porter shop and lets herself be courted by Robert, her neighbor across the landing...",0.0,0.0,97.0,1953-04-14,[],0.568722,5.0,2.0
11632,Vanity Fair,Vanity Fair,en,"Beautiful, funny, passionate, and calculating, Becky is the orphaned daughter of a starving English artist and a French chorus girl. She yearns for a more glamorous life than her birthright promises and resolves to conquer English society by any means possible. A mere ascension into the heights of society is simply not enough. So Becky finds a patron in the powerful Marquess of Steyne whose whims enable Becky to realise her dreams. But is the ultimate cost too high for her?",23000000.0,16123851.0,141.0,2004-09-01,"['Drama', 'Romance']",6.614456,5.5,75.0
97035,A Tale of the Wind,Une histoire de vent,en,"It is an autobiographical fiction starring Ivens as an old man who has spent his life trying to ""tame the wind and harness the sea"" by capturing them on film.",0.0,0.0,80.0,1988-09-09,['Documentary'],0.262016,7.6,5.0
104086,The Man Who Sleeps,Un homme qui dort,fr,In this French tour-de-force a young student (Jacques Speisser) decides to have no more interaction with the world than is needed to minimally sustain life. His increasingly automaton-like behavior is coupled with a strange clarity of insight about the world around him. His inner musings as he wanders the luminous streets of Paris are narrated in the form of an unwritten diary by Ludmila Mikael.,0.0,0.0,77.0,1974-04-24,['Drama'],0.483924,8.5,22.0
131958,Where Is Enohp Located?,Gde Nakhoditsya Nofelet?,en,"Pasha is a very shy and quiet person. He is almost 40 but is not married yet and cannot even find courage to ask a woman for a date. His best friend Gena on the contrary is a womanizer. His favorite pick up scheme is to ask a woman on the street ""Where's the nearest nofelet?"" He promised Pasha's parents to find a girlfriend for him but among dozens of women he successfully picks up not a single one is a perfect match for Pasha.",0.0,0.0,82.0,1987-06-06,['Comedy'],0.011064,4.0,2.0
53651,Hangman's Knot,Hangman's Knot,en,"In 1865, a troop of Confederate soldiers led by Major Matt Stewart attack the wagon of gold escorted by Union cavalry and the soldiers are killed. The only wounded survivor tells that the war ended one month ago, and the group decides to take the gold and meet their liaison that knew that the war ended but did not inform the troop. The harsh Rolph Bainter kills the greedy man and the soldiers flee in his wagon driven by Major Stewart. When they meet a posse chasing them, Stewart gives wrong information to misguide the group; however, they have an accident with the wagon and lose the horses. They decide to stop a stagecoach and force the driver to transport them, but the posse returns and they are trapped in the station with the passenger. They realize that the men are not deputies and have no intention to bring them to justice but take the stolen gold.",0.0,0.0,81.0,1952-11-15,"['Action', 'Western']",2.893266,5.7,7.0
41205,The Unknown Soldier,Tuntematon sotilas,en,"Second silver screen adaption of the Finnish war book by Väinö Linna. The story is based on Linna's experiences as an infantry man in the Finnish army during the so called ""Continuation War"" (1941-1944).",0.0,0.0,198.0,1985-12-06,"['Drama', 'War']",0.770922,6.4,13.0
408438,Indivisible,Indivisibili,it,"Daisy and Viola are siamese twin sisters on the verge of turning 18 living in the suburbs of Naples. They are blessed with beautiful voices and thanks to their performances at weddings, communions and baptisms, they get the livelihood for the whole family. Kept isolated from the rest of the world by their own father who just exploits them in order to make money, their life turns upside-down when one of them falls in love for the first time and they discover that they can be separated.",0.0,0.0,100.0,2016-09-29,['Drama'],2.056498,7.0,45.0
26176,"Mother, Jugs & Speed","Mother, Jugs & Speed",en,"Mother (Bill Cosby), Jugs (Raquel Welch) &amp; Speed (Harvey Keitel) work for a ambulance company competing for a L.A. city contract.",0.0,0.0,95.0,1976-01-01,['Comedy'],5.016085,5.8,12.0
14686,Midnight Movie,Midnight Movie,en,"In the 1970's, a slasher flick was released named The Dark Beneath. The director and star of the movie Ted Radford suffers a mental breakdown and is admitted to a psychiatric ward. His doctor  attempts to cure him by showing him his movie, which he is obsessed with. Dr. Wayne, a psychiatrist, is skeptical about this idea, but leaves for the night. When he comes back the next morning, its a bloodbath, however none of the bodies were recovered. The film changes to five years later at local theater where a midnight horror movie being shown is The Dark Beneath, the first time the movie has been shown since the murders",0.0,0.0,82.0,2008-10-24,['Horror'],1.61398,5.6,22.0
14030,"Hello, Dolly!","Hello, Dolly!",en,"Matchmaker, Dolly Levi takes a trip to Yonkers, New York to see the ""well-known unmarried half-a-millionaire,"" Horace Vandergelder. While there, she convinces him, his two stock clerks and his niece and her beau to go to New York City.",24000000.0,33208099.0,146.0,1969-12-12,"['Comedy', 'Family', 'Music', 'Romance']",8.407519,6.6,61.0
198663,The Maze Runner,The Maze Runner,en,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",34000000.0,348319861.0,113.0,2014-09-10,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",76.93789,7.0,5540.0
244836,The Ballad of Johnny Guitar,Passeio com Johnny Guitar,pt,"Lord knows where John of God has been. He's come home wounded in the head. He's got a bit of the soundtrack to Johnny Guitar in his head. Strangely enough, there is no sign of the hole in his head. Day breaks over the city. Further strolls are in sight. It is said that Mr. Monteiro, the alter ego of John of God, occasionally goes out with Nicholas Ray. At least, they've been seen together.",0.0,0.0,3.0,1996-05-01,['Drama'],0.209215,6.3,3.0
100975,Just Looking,Just Looking,en,"It's 1955. Lenny is a 14-year old boy who is totally fascinated by sex. He is too scared to ""do it,"" so he dedicates his summer to seeing two other people do it. Easier said than done. Caught in the act of spying, his mother and stepfather ship him off to spend the summer with his aunt and uncle in ""the country"" -- Queens. His plan looks like a bust and his summer seems destined for boredom, until he meets a whole new group of friends -- young teens who have a ""sex club.""",3000000.0,0.0,97.0,1999-10-21,"['Drama', 'Comedy']",0.484849,5.8,5.0
11463,Battle of Britain,Battle of Britain,en,"In 1940, the Royal Air Force fights a desperate battle against the might of the Luftwaffe for control of the skies over Britain, thus preventing the Nazi invasion of Britain.",12000000.0,0.0,132.0,1969-09-15,"['Action', 'Drama', 'History', 'War']",4.822357,6.5,79.0
43365,Stars and Stripes Forever,Stars and Stripes Forever,en,Marine bandmaster John Philip Sousa (Clifton Webb) becomes famous for his marches and inspires the sousaphone.,0.0,0.0,90.0,1952-01-01,"['Drama', 'Music']",0.121661,7.0,1.0
328387,Nerve,Nerve,en,"Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",19000000.0,85241496.0,96.0,2016-07-27,"['Mystery', 'Adventure', 'Crime']",14.9837,7.1,2262.0
73565,Burning Man,Burning Man,en,An English chef with a chic restaurant on Bondi Beach trying to put his life and his relationship with his son back on track while surrounded by women.,0.0,0.0,111.0,2011-09-10,"['Comedy', 'Drama', 'Romance']",7.846028,6.2,23.0
464207,The Truth Is in the Stars,The Truth Is in the Stars,en,"William Shatner sits down with scientists, innovators and celebrities to discuss how the optimism of 'Star Trek' influenced multiple generations.",0.0,0.0,86.0,2017-05-01,['Documentary'],1.075249,7.5,2.0
42602,The Passion of Anna,En passion,sv,"Andreas, a man struggling with the recent demise of his marriage and his own emotional isolation, befriends a married couple also in the midst of psychological turmoil. In turn he meets Anna, who is grieving the recent deaths of her husband and son. She appears zealous in her faith and steadfast in her search for truth, but gradually her delusions surface. Andreas and Anna pursue a love affair, but he is unable to overcome his feelings of deep humiliation and remains disconnected. Meanwhile, the island community is victimized by an unknown person committing acts of animal cruelty.",0.0,0.0,101.0,1969-11-10,['Drama'],2.575461,7.2,33.0
61475,Pale Flower,乾いた花,ja,"Muraki, a hardboiled Yakuza gangster, has just been released from prison after serving a sentence for murder. Revisiting his old gambling haunts, he meets Saeko, a striking young upper-class woman who is out seeking thrills, and whose presence adds spice to the staid masculine underworld rituals. Muraki becomes her mentor while simultaneously coping with the shifts of power that have affected the gangs while he was interred. When he notices a rogue, drug-addicted young punk hanging around the gambling dens, he realizes that Saeko's insatiable lust for intense pleasures may be leading her to self-destruction.",0.0,0.0,96.0,1964-03-01,"['Thriller', 'Action', 'Drama']",11.77327,6.6,21.0
35619,Storm,Storm,en,"Hannah Maynard, a prosecutor of Hague's Tribunal for war crimes in former Yugoslavia, charges a Serbian commander for killing Bosniaks. However, her main witness might be lying, so the court sends a team to Bosnia to investigate",0.0,0.0,103.0,2009-02-07,"['Drama', 'Foreign', 'Mystery', 'Thriller']",0.983842,6.9,10.0
126958,The Tournament,Le tournoi dans la cité,fr,"Rival knights compete for the hand of a beautiful maiden in this period feature from Jean Renoir, unfortunately only available in truncated form.",0.0,0.0,90.0,1929-02-18,[],0.099994,5.0,1.0
22792,High Strung,High Strung,en,"Thane Furrows, an extremely cynical but unintentionally hilarious children's book writer, wakes up one morning, and, since pretty much everyone and everything annoys him, begins another day of complaining to himself. However, the day proves to be much different than normal when Thane begins to recieve strange phone calls, letters, and voices in his head, all indicating that something will happen at 8 o'clock. As the day goes on, Thane rants and raves about the things that annoy him, as the clock slowly ticks closer and closer to his destiny",300000.0,0.0,93.0,1991-01-01,['Comedy'],3.019717,5.4,10.0
84601,The Wearing of the Grin,The Wearing of the Grin,en,"Porky Pig spends the night at an Irish castle after being caught in a storm, and gets in trouble with the two leprechauns who live there.",0.0,0.0,7.0,1951-07-28,['Animation'],0.233572,6.0,2.0
64577,Summer Affair,Il sole nella pelle,it,"A very young Ornella Muti plays a rich girl who falls for an older hippie boy. Her parents don't approve and try to stop her from seeing him so they run away to a villa (Her parents') by the sea. Later they are shipwrecked on a deserted island. The plot focuses on the efforts of the police to figure out where the girl is, which is set against the developing relationship between the two young people.",0.0,0.0,91.0,1971-04-09,"['Drama', 'Foreign', 'Romance']",0.300227,0.0,0.0
14530,American Crude,American Crude,en,"Quite a bit can happen over the course of a single day in L.A., and when smooth-talking scam artist Johnny decides to throw a bachelor party for his best friend Bill the events of the day take a bizarre turn. As the festivities get underway, the appearance of a transvestite prostitute, a trigger-happy ex-con, and a notorious porn king signal that this isn't going to be a typical night out.",0.0,0.0,94.0,2008-06-03,['Comedy'],5.678168,2.4,8.0
15515,The 7th Voyage of Sinbad,The 7th Voyage of Sinbad,en,"When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war.",650000.0,0.0,88.0,1958-12-05,"['Action', 'Adventure', 'Family', 'Fantasy']",11.118379,6.8,52.0
15752,Barenaked in America,Barenaked in America,en,"A rockumentary about the Canadian rock band Barenaked Ladies's life, in a nutshell.  It follows the band on its Stunt Tour.",0.0,0.0,0.0,1999-01-01,['Documentary'],0.092135,1.0,1.0
11179,Girls on Top 2,"Mädchen, Mädchen 2 - Loft oder Liebe",de,"Mädchen, Mädchen 2 – Loft oder Liebe (Girls On Top 2) is a German-language comedic film directed by Peter Gersina. The movie is the second movie about Inken (Diana Amft), and her friend Lena (Karoline Herfurth),who, having left their parents' homes decide to go in search of a flat of their own. The character Vicky from the first movie played by (Felicitas Woll) is not in this movie and a new friend Lucy (Jasmin Gerat) is an added character. They despair at the price of property in Munich and decide to try and find a rich man to help them in their exploits.",0.0,0.0,88.0,2004-06-17,['Comedy'],1.626931,4.4,13.0
80350,Tough and Deadly,Tough and Deadly,en,A private eye helps an amnesiac CIA agent elude mobsters who don't want him to regain his memory of their drug operation.,0.0,0.0,92.0,1995-02-14,"['Thriller', 'Action', 'Drama']",0.426887,6.3,4.0
32627,The MacKintosh Man,The MacKintosh Man,en,"A member of British Intelligence assumes a fictitious criminal identity and allows himself to be caught, imprisoned, and freed in order to infiltrate a spy organization and expose a traitor.",0.0,0.0,98.0,1973-01-01,"['Action', 'Thriller']",7.051042,6.4,20.0
330112,Ashby,Ashby,en,"When new kid in town Ed Wallis is given an assignment to interview an older person, he turns to his mysterious neighbor, Ashby Holt for help.  That new connection leads to unexpected journeys for both of them, as Ashby – who turns out to be a retired CIA assassin – deals with a terminal prognosis, and Ed deals with adjusting to life with his newly single mom and developing relationship with a brainy classmate, Eloise.",0.0,4631.0,102.0,2015-04-19,"['Drama', 'Romance', 'Comedy']",5.159349,6.2,191.0
25168,The Crazy Life,La vida loca,es,"Reflects a depressing and hopeless reality by following some of the members of ""la dieciocho"", the so-called 18th Street gang in a poor San Salvador neighborhood.",0.0,0.0,90.0,2008-09-20,"['Documentary', 'Foreign']",1.778179,6.4,17.0
158916,Sweetwater,Sweetwater,en,"In the late 1800s, a fanatical religious leader, a renegade Sheriff, and a former prostitute collide in a blood triangle on the rugged plains of the New Mexico Territory.",7000000.0,6147.0,95.0,2013-01-24,"['Western', 'Thriller']",5.799861,6.0,71.0
47585,The Five Senses,The Five Senses,en,Three sets of tenants in a live/work building have daily lives and/or current stories acutely involving one or more of the five senses.,0.0,0.0,106.0,1999-05-18,['Drama'],0.625332,6.6,8.0
41670,A Stranger Among Us,A Stranger Among Us,en,"Detective Emily Eden is a tough New York City cop forced to go undercover to solve a puzzling murder. Her search for the truth takes her into a secret world of unwritten law and unspoken power, a world where the only way out is deeper in!",0.0,0.0,110.0,1992-07-17,"['Drama', 'Romance', 'Crime']",8.900124,5.2,22.0
58757,Heidi,Heidi,de,,0.0,0.0,100.0,1952-11-13,"['Drama', 'Family']",0.73248,7.5,2.0
405446,The Human Surge,El auge del humano,es,"Buenos Aires. Exe, 25 years old, has just lost his job and is not looking for another one. His neighbors and friends seem as odd to him as they always do. Online, he meets Alf, a boy from Mozambique who is also bored with his job and who is about to follow Archie, another boy who has run away into the jungle. Through the dense vegetation of the forest, Archie tracks ants back to their nest. One of them wanders off course and comes across Canh, a Filipino, sitting on top of a giant heap of earth and who is about to go back to his strange, beautiful home town, where he too has a miserable job.",0.0,0.0,96.0,2016-08-19,['Drama'],0.484825,10.0,1.0
45938,Sunday Bloody Sunday,Sunday Bloody Sunday,en,"Recently divorced career woman Alex Greville begins a romantic relationship with glamorous mod artist Bob Elkin, fully aware that he's also intimately involved with middle-aged doctor Daniel Hirsh. For both Alex and Daniel, the younger man represents a break with their repressive pasts, and though both know that Bob is seeing both of them, neither is willing to let go of the youth and vitality he brings to their otherwise stable lives.",0.0,0.0,110.0,1971-07-01,['Drama'],2.454107,6.4,27.0
66608,Blubberella,Blubberella,en,"An action comedy centered on Blubberella, an overweight half-vampire woman whose footsteps cause explosions and whose dual swords are used against anyone who makes fun of her. She must face an army of undead Nazi soldiers in her valiant struggle against bloodshed and tyranny.",0.0,0.0,83.0,2011-07-29,"['Horror', 'Action', 'Comedy', 'Foreign']",0.859908,3.5,17.0
116059,Laffghanistan: Comedy Down Range,Laffghanistan: Comedy Down Range,en,"Stand up comedian Graham Elwood's journey physically, and emotionally, as he travels through Afghanistan's war zones to entertain the embattled U.S. troops.",120000.0,0.0,90.0,,['Documentary'],0.0375,0.0,0.0
270002,Fuck Off! Images of Finland,Perkele! Kuvia Suomesta,fi,"F*** Off! shows no false respect towards the authorities in its impudent and candid reportage of the developing country/welfare state Finland. It is a cinematic parallel to Donner's New Book of Our Land (1967). The travelogue focuses especially on Finland's outsiders, low-paid workers and the unemployed. In desolate provinces, the inhabitants of a cold and barren country either humbly abide their fate, choose to move to Sweden or take refuge in excessive drinking. These images are accompanied by protest songs based on Donner's own prose and the lyrics of poet Jarkko Laine. Perkele is embodied in big business and the political elite.The jagged (anti)aesthetics of the film correspond to the underground movement and the radical politics of the time. The camera agilely penetrates everyday life. Though opposed to censorship, Fuck Off! itself transgresses the boundaries of privacy.",0.0,0.0,96.0,1971-03-19,['Documentary'],0.018017,7.0,1.0
122662,Mardock Scramble: The Third Exhaust,マルドゥック・スクランブル 排気,ja,Third film of the Mardock Scramble series.,0.0,0.0,94.0,2012-09-29,"['Animation', 'Science Fiction']",2.9359097549509903,5.607121424284857,10.0
145081,The Killing Machine,The Killing Machine,en,"Harlin Garret loses his memory and finds himself closed in a facility claimed to belong to the state security services. The manager of this place tells Garrett he used to be a killer for the mob but Garrett refuses to believe. Then he is forced to kill people that are a ""Risk to the state security"", but the whole story gets complicated when Garret falls in love with one of his victims...",0.0,0.0,100.0,1995-01-11,"['Drama', 'Action', 'Crime']",0.200659,6.0,2.0
293456,For Some Inexplicable Reason,VAN valami furcsa és megmagyarázhatatlan,hu,A trip to Lisbon helps a nerdy guy who is quickly approaching 30 finally get his mojo back.,0.0,0.0,96.0,2014-10-30,['Drama'],0.630332,7.3,6.0
138907,Sassy Pants,Sassy Pants,en,"Desperate to get out from under her overprotective mother, a home-schooled teen runs off to live with her dad, and forms a bond with his much-younger boyfriend.",0.0,0.0,87.0,2012-10-26,"['Comedy', 'Drama']",1.83717,5.6,25.0
103689,Post Tenebras Lux,Post Tenebras Lux,es,"Juan and his urban family live in the Mexican countryside, where they enjoy and suffer a world apart. And nobody knows if these two worlds are complementary or if they strive to eliminate one another.",0.0,0.0,115.0,2012-11-22,['Drama'],2.644964,5.8,31.0
108639,Blush,Blush,en,"In 2004 Wim Vandekeybus shot a 52-minute feature based on his successful performance Blush.  Carried by the music of David Eugene Edwards and Woven Hand and with texts by the Flemish author Peter Verhelst, Blush is a dazzling voyage swinging between the heavenly landscapes of Corsica and the slummiest depths of Brussels.  It is an exploration of the savage subconscious, of mythical forests, of conflicting instincts, of imagination, where the body has reasons unknown to the mind. In dance sequences of attraction, confrontation and repulsion the performers take on animal metamorphoses…",0.0,0.0,55.0,2005-12-07,"['Drama', 'Music', 'Fantasy', 'Romance']",0.122913,4.0,1.0
14505,Bachelor Party Vegas,Bachelor Party Vegas,en,A planned evening of debauchery in Las Vegas to celebrate their best friend's wedding goes horribly -- but hilariously -- wrong for five average guys.,0.0,0.0,91.0,2006-04-25,['Comedy'],6.262514,5.0,18.0
356305,Why Him?,Why Him?,en,A dad forms a bitter rivalry with his daughter's young rich boyfriend.,38000000.0,118034273.0,111.0,2016-12-22,['Comedy'],14.531429,6.3,1203.0
11042,The Barbarian Invasions,Les Invasions barbares,fr,"In this belated sequel to 'The Decline of the American Empire', 50-something Montreal college professor, Remy, learns that he is dying of liver cancer. He decides to make amends meet to his friends and family before he dies. He first tries to made peace with his ex-wife Louise, who asks their estranged son Sebastian, a successful businessman living in London, to come home. Sebastian makes the impossible happen, using his contacts and disrupting the entire Canadian system in every way possible to help his father fight his terminal illness to the bitter end, while he also tries to reunite his former friends, Pierre, Alain, Dominique, Diane, and Claude to see their old friend before he passes on.",8000000.0,3432342.0,99.0,2003-05-21,"['Comedy', 'Crime', 'Drama']",4.125182,6.7,80.0
10393,The Replacements,The Replacements,en,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",0.0,0.0,118.0,2000-08-07,['Comedy'],13.450661,6.2,207.0
384262,Diving Into the Unknown,Takaisin pintaan,fi,"After a terrible accident deep inside an underwater cave, the survivors are forced to risk their own lives to bring the bodies of their friends home.",0.0,0.0,90.0,2016-02-19,['Documentary'],0.287734,7.0,7.0
28526,Sir Arne's Treasure,Herr Arnes pengar,sv,"Three Scottish officers, including Sir Archi, murder Sir Arne and his household for a coffin filled with gold. The only survivor is Elsalill, who moves to relatives in Marstrand. There she meets a charming young officer - Sir Archi, and she soon understands that he was one of the murderers. She is in a classic dilemma between her love for Sir Archi and justice.",0.0,0.0,106.0,,"['History', 'Drama']",0.413281,6.7,3.0
9062,Love Story,Love Story,en,"Harvard Law student Oliver Barrett IV and music student Jennifer Cavilleri share a chemistry they cannot deny - and a love they cannot ignore. Despite their opposite backgrounds, the young couple put their hearts on the line for each other. When they marry, Oliver's wealthy father threatens to disown him. Jenny tries to reconcile the Barrett men, but to no avail.",2200000.0,136400000.0,99.0,1970-12-16,"['Drama', 'Romance']",6.127903,6.6,123.0
76589,Justice League: Doom,Justice League: Doom,en,"An adaptation of Mark Waid's ""Tower of Babel"" story from the JLA comic. Vandal Savage steals confidential files Batman has compiled on the members of the Justice League, and learns all their weaknesses.",0.0,0.0,77.0,2012-02-28,"['Action', 'Animation', 'Thriller']",5.803594,7.1,197.0
